,five_prime_transcript,peak,five_prime_start,five_prime_end,peak_start,peak_end
51,F22D3.4.1,ham-1,6925952.0,6927603.0,6926184,6927176
52,F22D3.4.1,ham-1,6925952.0,6927603.0,6926104,6927894
53,F22D3.4.1,ham-1,6925952.0,6927603.0,6926109,6927264
54,F22D3.4.1,ham-1,6925952.0,6927603.0,6926184,6927176
55,R153.1d.1,ham-1,7642073.0,7642164.0,7642138,7642707
56,F18A1.6a.1,ham-1,7662112.0,7662266.0,7662159,7662729
57,R153.1e.1,ham-1,7650741.0,7651246.0,7651102,7651392
58,R153.1e.1,ham-1,7650741.0,7651246.0,7651104,7651450
59,C41C4.1.1,ham-1,8106944.0,8106971.0,8106962,8107463
60,C41C4.4a.1,ham-1,8124841.0,8124910.0,8124842,8125246
61,C41C4.4a.1,ham-1,8124841.0,8124910.0,8124869,8125243
62,M110.5e.1,ham-1,8222388.0,8222475.0,8222459,8223013
63,M110.5a.2,ham-1,8222386.0,8222475.0,8222459,8223013
64,M110.5d.1,ham-1,8222386.0,8222475.0,8222459,8223013
65,M110.5b.1,ham-1,8222386.0,8222475.0,8222459,8223013
66,M110.5a.2,ham-1,8222386.0,8222475.0,8222472,8222997
67,M110.5e.1,ham-1,8222388.0,8222475.0,8222472,8222997
68,M110.5d.1,ham-1,8222386.0,8222475.0,8222472,8222997
69,M110.5b.1,ham-1,8222386.0,8222475.0,8222472,8222997
70,K01C8.9.1,ham-1,8283189.0,8283208.0,8283194,8283608
71,D2085.5b.9,ham-1,8674950.0,8675557.0,8675496,8675774
72,D2085.5b.8,ham-1,8675112.0,8675641.0,8675496,8675774
73,C34C6.5c.1,ham-1,8700976.0,8701252.0,8701107,8701604
74,C34C6.5c.1,ham-1,8700976.0,8701252.0,8701110,8701606
75,T21B10.2a.2,ham-1,8930997.0,8931094.0,8931005,8932271
76,D2013.1.1,ham-1,9322910.0,9322920.0,9322919,9323242
77,F59B10.1.1,ham-1,10502488.0,10502541.0,10502518,10503092
78,F59B10.1.1,ham-1,10502488.0,10502541.0,10502518,10503117
79,VM106R.1.1,ham-1,10829106.0,10829181.0,10829111,10829264
80,M106.4b.2,ham-1,10868643.0,10868720.0,10868673,10869187
81,M106.4b.1,ham-1,10868643.0,10868714.0,10868673,10869187
82,M106.4a.2,ham-1,10868643.0,10868720.0,10868673,10869187
83,M106.4a.1,ham-1,10868643.0,10868720.0,10868673,10869187
84,M106.4b.2,ham-1,10868643.0,10868720.0,10868675,10869182
85,M106.4b.1,ham-1,10868643.0,10868714.0,10868675,10869182
86,M106.4a.2,ham-1,10868643.0,10868720.0,10868675,10869182
87,M106.4a.1,ham-1,10868643.0,10868720.0,10868675,10869182
88,F40F8.10.1,ham-1,11126354.0,11126362.0,11126356,11126697
89,F07A11.6d.1,ham-1,11619147.0,11620078.0,11619701,11620406
90,C47D12.1a.1,ham-1,11675857.0,11675927.0,11675924,11676271
91,F07A11.6d.1,ham-1,11619147.0,11620078.0,11619701,11620406
92,ZK930.6.1,ham-1,11883948.0,11885491.0,11884254,11884603
93,Y17G7B.20c.3,ham-1,11979544.0,11979664.0,11979574,11980460
94,Y17G7B.20c.2,ham-1,11979544.0,11979844.0,11979574,11980460
95,Y17G7B.20c.1,ham-1,11979544.0,11979658.0,11979574,11980460
96,ZK930.6.1,ham-1,11883948.0,11885491.0,11884254,11884603
97,C44C11.1a.1,ham-1,12352151.0,12352243.0,12352217,12352400
98,Y38E10A.4.1,ham-1,12577723.0,12578061.0,12577881,12577917
99,Y38E10A.4.1,ham-1,12577723.0,12578061.0,12577910,12577915
100,Y38E10A.4.1,ham-1,12577723.0,12578061.0,12577881,12577917
101,Y38E10A.4.1,ham-1,12577723.0,12578061.0,12577910,12577915
102,F18A11.5a.2,ham-1,13012481.0,13012525.0,13012501,13013021
103,F18A11.5b.1,ham-1,13012481.0,13012528.0,13012501,13013021
104,F18A11.5a.1,ham-1,13012481.0,13012525.0,13012501,13013021
105,Y81G3A.1.1,ham-1,13083677.0,13083926.0,13083709,13084063
106,Y81G3A.1.1,ham-1,13083677.0,13083926.0,13083715,13084059
107,Y81G3A.1.1,ham-1,13083677.0,13083926.0,13083720,13084044
108,E01G4.1b.1,ham-1,13447565.0,13447593.0,13447585,13447999
109,E01G4.1a.1,ham-1,13447565.0,13447593.0,13447585,13447999
110,Y54G11A.10b.1,ham-1,14349037.0,14349195.0,14349193,14349886
111,Y54G11A.10b.1,ham-1,14349242.0,14349406.0,14349382,14349880
112,F26H11.2r.2,ham-1,14398991.0,14399500.0,14399460,14400055
113,F26H11.2q.4,ham-1,14399048.0,14399500.0,14399460,14400055
114,F26H11.2q.3,ham-1,14399048.0,14399500.0,14399460,14400055
115,F26H11.2r.1,ham-1,14399048.0,14399500.0,14399460,14400055
116,F26H11.2d.2,ham-1,14399048.0,14399500.0,14399460,14400055
117,F26H11.2q.4,ham-1,14399048.0,14399500.0,14399460,14400041
118,F26H11.2q.3,ham-1,14399048.0,14399500.0,14399460,14400041
119,F26H11.2r.2,ham-1,14398991.0,14399500.0,14399460,14400041
120,F26H11.2q.2,ham-1,14399048.0,14399500.0,14399460,14400055
121,F26H11.2d.2,ham-1,14399048.0,14399500.0,14399460,14400041
122,F26H11.2r.1,ham-1,14399048.0,14399500.0,14399460,14400041
123,F26H11.2q.2,ham-1,14399048.0,14399500.0,14399460,14400041
124,F57C2.5a.1,ham-1,14528221.0,14528239.0,14528224,14528689
125,F19H8.3.1,ham-1,14606472.0,14607211.0,14606710,14607078
126,F19H8.3.1,ham-1,14606472.0,14607211.0,14606710,14607078
